Station: Lugano-Università
Urban
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [µg/m³];NO2 [µg/m³];SO2 [µg/m³];CO [mg/m³];PM10 [µg/m³];CPC [1/cm³];NMVOC [ppm];EC [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²]
13.08.2015 23:00;139.4;10.4;0.7;0.20;30.9;4678.4;0.1;0.7;10.5;23.4;2.2;0.0
14.08.2015 00:00;130.8;7.5;0.4;0.20;30.7;3984.1;0.1;0.5;7.4;21.1;3.7;0.0
14.08.2015 01:00;126.1;5.2;0.3;0.20;24.5;3237.2;0.1;0.5;5.2;20.1;0.0;0.0
14.08.2015 02:00;109.4;5.6;0.4;0.20;22.8;3462.7;0.1;0.5;5.7;20.2;0.0;0.0
14.08.2015 03:00;101.9;6.4;0.4;0.20;22.9;3010.8;0.1;0.5;6.4;20.5;0.0;0.0
14.08.2015 04:00;83.9;7.8;0.4;0.20;26.7;3045.9;0.1;0.5;8.2;20.5;0.0;0.0
14.08.2015 05:00;80.5;9.7;0.4;0.20;27.1;3713.2;0.1;0.7;9.9;20.8;0.0;0.0
14.08.2015 06:00;54.9;23.1;0.6;0.20;27.7;5153.7;0.1;0.8;24.2;20.7;0.0;9.8
14.08.2015 07:00;55.2;33.9;0.6;0.30;28.6;8075.6;0.1;1.1;36.7;21.0;0.0;80.7
14.08.2015 08:00;62.8;34.9;0.9;0.30;28.5;8528.1;0.1;1.2;39.3;22.4;0.0;197.0
14.08.2015 09:00;87.5;27.3;0.8;0.30;26.2;7950.0;0.1;1.0;28.7;22.8;0.0;82.5
14.08.2015 10:00;79.1;37.1;0.7;0.30;24.3;9133.4;0.1;0.9;39.4;22.0;1.2;52.5
14.08.2015 11:00;65.2;32.8;0.5;0.30;26.5;11395.0;0.1;1.3;35.8;20.7;0.7;108.8
14.08.2015 12:00;87.1;20.1;0.6;0.30;25.0;5550.0;0.1;0.8;21.0;21.0;0.0;108.2
14.08.2015 13:00;82.0;18.9;0.6;0.30;24.7;5770.0;0.1;0.8;20.7;21.9;0.0;178.5
14.08.2015 14:00;82.0;17.9;0.7;0.20;24.9;5144.4;0.1;0.7;19.3;22.3;0.0;143.8
14.08.2015 15:00;75.1;19.5;0.5;0.30;23.7;5515.5;0.1;0.8;21.0;21.7;0.3;77.8
14.08.2015 16:00;64.8;32.1;0.5;0.30;22.0;6405.5;0.1;0.9;36.5;21.1;0.4;86.8
14.08.2015 17:00;67.8;28.1;0.6;0.30;22.4;6141.3;0.1;0.9;31.6;21.3;0.1;133.5
14.08.2015 18:00;60.8;28.8;0.5;0.30;21.1;6227.8;0.1;0.8;31.7;20.9;1.9;64.0
14.08.2015 19:00;56.4;24.4;0.5;0.30;22.9;6830.2;0.1;0.9;26.2;19.5;0.8;19.2
14.08.2015 20:00;55.1;25.8;0.5;0.30;23.4;8203.7;0.1;0.8;27.8;19.7;0.0;5.2
14.08.2015 21:00;58.2;17.9;0.5;0.20;22.8;6604.4;0.1;0.7;18.2;18.9;0.0;0.0
14.08.2015 22:00;57.7;13.0;0.5;0.20;22.7;4611.5;0.1;0.5;13.8;18.5;0.0;0.0
14.08.2015 23:00;57.0;10.0;0.4;0.20;20.9;3928.3;0.1;0.5;10.2;17.9;0.0;0.0
15.08.2015 00:00;54.2;10.8;0.4;0.20;20.7;4518.6;0.1;0.4;11.0;17.8;0.0;0.0
15.08.2015 01:00;51.0;9.4;0.3;0.20;20.0;3780.2;0.1;0.4;9.7;17.8;0.0;0.0
15.08.2015 02:00;49.7;7.5;0.4;0.20;20.9;2737.4;0.1;0.4;7.7;17.6;0.0;0.0
15.08.2015 03:00;47.9;6.5;0.4;0.20;20.3;2388.6;0.1;0.4;6.7;17.6;0.0;0.0
15.08.2015 04:00;48.0;6.4;0.4;0.20;20.2;2165.4;0.1;0.3;6.3;17.6;0.0;0.0
15.08.2015 05:00;42.6;8.8;0.4;0.20;20.1;3298.0;0.1;0.5;8.9;17.9;0.0;0.0
15.08.2015 06:00;37.3;10.9;0.5;0.20;19.3;3870.6;0.1;0.4;11.3;17.9;0.0;8.0
15.08.2015 07:00;33.3;12.4;0.5;0.20;19.9;3467.8;0.1;0.4;13.4;18.3;0.3;25.2
15.08.2015 08:00;37.8;13.8;0.5;0.20;18.3;4550.5;0.1;0.4;15.7;17.8;1.1;72.5
15.08.2015 09:00;48.4;13.8;0.6;0.20;16.8;4525.3;0.1;0.5;16.5;19.1;0.0;234.8
15.08.2015 10:00;56.5;9.9;0.5;0.20;15.8;4034.8;0.1;0.4;11.2;20.0;0.7;196.2
15.08.2015 11:00;50.0;14.1;0.5;0.20;12.9;5226.1;0.1;0.4;15.9;18.9;1.2;84.3
15.08.2015 12:00;60.7;15.6;0.4;0.20;11.0;5322.9;0.1;0.4;17.6;18.2;6.3;69.2
15.08.2015 13:00;74.6;11.5;0.4;0.20;7.3;4300.0;0.1;0.3;12.8;17.7;0.9;107.7
15.08.2015 14:00;73.7;10.4;0.4;0.20;5.4;5035.1;0.0;0.2;12.2;18.6;0.0;275.8
15.08.2015 15:00;71.8;10.9;0.4;0.20;3.9;5348.7;0.1;0.2;12.5;18.8;0.0;175.3
15.08.2015 16:00;72.1;9.4;0.3;0.20;3.6;4892.3;0.1;0.2;10.7;19.9;0.0;242.8
15.08.2015 17:00;75.6;10.3;0.3;0.20;3.3;4635.9;0.1;0.2;11.7;20.6;0.0;225.7
15.08.2015 18:00;69.0;10.0;0.3;0.20;4.7;5264.0;0.1;0.3;10.9;20.4;0.0;98.2
15.08.2015 19:00;56.9;14.7;0.4;0.20;8.1;6522.7;0.1;0.4;15.2;20.1;0.0;28.8
15.08.2015 20:00;33.1;20.8;0.5;0.30;10.7;8023.9;0.1;0.5;21.6;19.6;0.0;2.0
15.08.2015 21:00;29.1;16.8;0.4;0.20;13.1;7589.5;0.1;0.5;17.6;19.3;0.0;0.0
15.08.2015 22:00;30.8;14.5;0.4;0.20;11.0;5558.1;0.1;0.3;15.9;19.0;0.0;0.0
15.08.2015 23:00;34.0;15.4;0.4;0.20;10.8;5521.5;0.1;0.3;16.3;18.7;0.0;0.0
16.08.2015 00:00;41.0;10.0;0.4;0.20;10.0;4258.9;0.1;0.3;10.6;18.1;1.4;0.0
16.08.2015 01:00;41.9;9.2;0.3;0.20;9.0;4590.3;0.1;0.2;9.3;17.2;0.2;0.0
16.08.2015 02:00;46.4;6.8;0.3;0.20;7.6;3211.0;0.1;0.2;6.9;17.2;0.0;0.0
16.08.2015 03:00;48.5;6.9;0.4;0.20;6.9;2878.0;0.1;0.2;7.1;16.9;0.0;0.0
16.08.2015 04:00;49.6;5.7;0.4;0.10;6.3;2013.0;0.1;0.1;5.8;16.6;0.0;0.0
16.08.2015 05:00;48.9;5.1;0.3;0.10;6.7;1842.4;0.1;0.1;5.0;16.2;0.0;0.0
16.08.2015 06:00;46.8;7.1;0.4;0.10;5.7;1906.4;0.0;0.1;7.2;16.0;0.0;5.0
16.08.2015 07:00;41.6;8.8;0.3;0.10;6.2;2946.2;0.1;0.1;9.9;16.4;0.0;34.2
16.08.2015 08:00;38.4;9.3;0.4;0.20;6.7;4209.0;0.1;0.2;10.3;17.2;0.0;84.2
16.08.2015 09:00;40.5;10.6;0.5;0.20;5.9;6433.6;0.1;0.2;13.0;18.0;0.0;185.3
16.08.2015 10:00;48.1;10.7;0.6;0.20;5.7;8265.0;0.1;0.2;13.6;19.0;0.0;301.3
16.08.2015 11:00;59.7;7.7;0.5;0.20;4.8;8737.2;0.0;0.2;9.7;20.1;0.0;533.0
16.08.2015 12:00;69.1;7.1;0.4;0.20;4.2;10315.5;0.0;0.2;8.5;21.4;0.0;503.0
16.08.2015 13:00;83.3;4.0;0.3;0.10;3.3;5189.5;0.0;0.1;4.4;22.3;0.0;503.8
16.08.2015 14:00;85.0;5.8;0.3;0.20;3.3;5407.9;0.0;0.1;6.5;23.5;0.0;558.0
16.08.2015 15:00;92.6;4.1;0.2;0.20;3.5;5804.8;0.0;0.2;4.2;23.7;0.0;386.7
16.08.2015 16:00;95.4;6.0;0.2;0.20;4.4;5265.8;0.0;0.2;6.3;23.5;0.0;234.5
16.08.2015 17:00;86.4;11.1;0.3;0.20;4.0;5991.8;0.1;0.2;12.3;23.8;0.0;276.8
16.08.2015 18:00;94.3;7.5;0.3;0.20;4.1;5884.6;0.0;0.2;7.7;23.7;0.0;307.7
16.08.2015 19:00;82.7;7.7;0.2;0.20;4.3;4667.4;0.1;0.2;7.9;22.5;0.0;29.2
16.08.2015 20:00;78.4;6.8;0.2;0.20;4.2;4080.1;0.0;0.2;6.9;21.4;0.0;4.0
16.08.2015 21:00;65.0;8.8;0.2;0.20;4.3;4822.3;0.1;0.3;8.8;20.5;0.0;0.0
16.08.2015 22:00;45.1;12.6;0.4;0.20;7.6;6740.7;0.1;0.4;12.8;19.5;0.0;0.0
16.08.2015 23:00;40.6;11.2;0.4;0.20;8.1;6567.5;0.1;0.3;11.3;19.4;0.0;0.0
17.08.2015 00:00;38.4;11.6;0.3;0.20;8.8;6383.9;0.1;0.3;11.6;19.2;0.0;0.0
17.08.2015 01:00;34.7;10.4;0.4;0.20;8.1;5820.7;0.1;0.3;10.4;18.6;0.0;0.0
17.08.2015 02:00;34.0;7.3;0.4;0.20;9.9;4484.1;0.1;0.2;7.3;18.4;0.0;0.0
17.08.2015 03:00;34.6;6.5;0.3;0.20;9.0;3712.4;0.1;0.2;6.6;18.0;0.0;0.0
17.08.2015 04:00;32.3;7.9;0.6;0.20;9.3;3550.6;0.1;0.2;8.1;18.0;0.0;0.0
17.08.2015 05:00;24.6;10.5;0.4;0.20;8.9;3887.8;0.1;0.3;10.8;17.4;0.0;0.0
17.08.2015 06:00;19.1;16.9;0.5;0.20;9.7;5598.1;0.1;0.4;19.1;17.1;0.0;4.2
17.08.2015 07:00;10.9;31.3;0.7;0.30;9.9;10562.2;0.1;0.8;50.7;17.2;0.0;48.8
17.08.2015 08:00;14.6;31.7;0.8;0.30;13.4;12257.3;0.1;0.9;48.4;18.4;0.0;121.3
17.08.2015 09:00;21.8;28.0;0.9;0.30;11.6;11001.5;0.1;0.9;46.5;19.4;0.0;276.0
17.08.2015 10:00;31.8;18.8;0.7;0.20;7.9;8002.9;0.1;0.5;28.3;20.6;0.0;378.2
17.08.2015 11:00;41.2;10.0;0.5;0.20;7.0;4807.4;0.1;0.3;14.9;21.8;0.0;546.2
17.08.2015 12:00;53.5;7.5;0.4;0.20;5.1;4755.8;0.1;0.2;10.2;22.9;0.0;666.7
17.08.2015 13:00;69.7;9.1;0.4;0.20;6.4;7459.2;0.1;0.3;11.6;24.3;0.0;882.7
17.08.2015 14:00;81.4;7.9;0.3;0.20;5.6;6683.4;0.1;0.3;9.0;24.6;0.0;672.7
17.08.2015 15:00;75.4;14.5;0.3;0.20;8.7;7289.9;0.1;0.4;15.5;22.4;3.1;113.5
17.08.2015 16:00;56.8;22.9;0.4;0.20;8.3;8283.5;0.1;0.6;27.3;20.5;0.9;116.0
17.08.2015 17:00;40.9;32.3;0.5;0.30;5.5;9625.1;0.1;0.7;38.0;20.1;0.4;128.7
17.08.2015 18:00;54.0;22.9;0.4;0.30;4.2;7357.2;0.1;0.5;24.9;19.5;0.0;85.5
17.08.2015 19:00;40.4;30.6;0.4;0.30;5.1;9275.3;0.1;0.6;33.5;19.8;0.0;40.5
17.08.2015 20:00;32.4;27.3;0.5;0.30;7.1;10136.3;0.1;0.6;29.0;19.4;0.0;5.0
17.08.2015 21:00;50.0;13.1;0.5;0.20;5.0;6332.4;0.1;0.2;13.6;19.3;0.1;0.0
17.08.2015 22:00;72.0;7.3;0.3;0.20;2.8;3090.0;0.0;0.1;7.6;19.5;0.1;0.0
17.08.2015 23:00;51.9;14.0;0.5;0.20;4.9;6046.5;0.1;0.3;14.5;18.8;0.6;0.0
18.08.2015 00:00;52.7;9.5;0.3;0.20;4.5;5170.9;0.1;0.1;9.7;17.5;0.6;0.0
18.08.2015 01:00;51.1;6.4;0.3;0.20;4.0;3856.1;0.1;0.1;6.6;16.6;0.0;0.0
18.08.2015 02:00;48.1;3.9;0.3;0.10;4.9;2455.6;0.1;0.0;4.1;15.9;0.0;0.0
18.08.2015 03:00;45.7;4.7;0.3;0.10;4.8;2505.4;0.1;0.1;4.8;16.1;0.0;0.0
18.08.2015 04:00;45.0;5.3;0.3;0.10;5.7;2313.3;0.1;0.1;5.4;16.2;0.0;0.0
18.08.2015 05:00;41.8;7.8;0.4;0.20;6.3;2943.6;0.1;0.1;8.3;16.3;0.0;0.0
18.08.2015 06:00;25.6;21.4;0.5;0.20;6.3;5874.6;0.1;0.3;24.4;16.1;0.0;9.2
18.08.2015 07:00;17.9;31.8;0.6;0.20;8.1;10289.7;0.1;0.6;40.4;16.6;0.0;55.3
18.08.2015 08:00;18.8;36.9;0.9;0.30;8.4;14555.1;0.2;0.9;57.2;17.5;0.0;167.5
18.08.2015 09:00;32.8;24.6;0.8;0.30;6.9;11665.0;0.1;0.5;37.4;19.0;0.0;359.5
18.08.2015 10:00;39.5;23.6;0.7;0.30;9.0;14198.7;0.1;0.5;32.4;19.8;0.0;327.8
18.08.2015 11:00;60.4;10.2;0.4;0.20;4.8;4939.3;0.1;0.2;12.7;20.8;0.0;367.2
18.08.2015 12:00;67.1;11.6;0.4;0.20;4.2;5918.8;0.1;0.3;14.1;21.3;0.0;398.7
18.08.2015 13:00;74.2;11.0;0.4;0.20;5.1;5651.2;0.1;0.2;14.7;22.4;0.0;493.8
18.08.2015 14:00;82.9;8.5;0.4;0.20;5.2;4978.8;0.1;0.2;10.1;23.1;0.0;652.0
18.08.2015 15:00;87.6;11.2;0.4;0.20;5.9;5810.9;0.1;0.4;14.5;23.1;0.0;365.2
18.08.2015 16:00;95.1;9.6;0.4;0.20;5.5;3839.2;0.1;0.2;11.0;22.8;0.0;443.7
18.08.2015 17:00;83.8;23.6;0.5;0.30;5.4;7748.0;0.1;0.4;26.4;22.3;0.0;138.8
18.08.2015 18:00;72.8;22.1;0.5;0.30;6.0;7751.7;0.1;0.4;24.1;22.1;0.0;183.0
18.08.2015 19:00;68.0;26.9;0.6;0.20;4.3;9467.0;0.1;0.4;30.9;22.0;0.0;82.2
18.08.2015 20:00;70.8;20.9;0.7;0.20;4.7;8178.0;0.1;0.4;22.4;21.7;0.0;2.5
18.08.2015 21:00;80.5;12.7;0.4;0.20;5.7;6050.4;0.1;0.3;12.7;18.8;3.7;0.0
18.08.2015 22:00;75.7;15.5;0.3;0.20;6.8;5199.0;0.1;0.4;15.7;17.4;6.2;0.0
18.08.2015 23:00;68.1;12.7;0.3;0.20;6.6;4819.9;0.1;0.3;12.7;16.9;0.3;0.0
19.08.2015 00:00;72.9;7.3;0.3;0.20;5.4;3722.2;0.1;0.2;7.3;16.4;0.0;0.0
19.08.2015 01:00;70.5;6.2;0.4;0.20;4.0;3422.4;0.1;0.1;6.2;16.1;0.0;0.0
19.08.2015 02:00;58.0;4.9;0.3;0.20;4.8;2279.6;0.1;0.1;4.9;16.2;0.0;0.0
19.08.2015 03:00;61.1;4.1;0.3;0.10;4.5;2090.9;0.1;0.1;4.1;16.5;2.5;0.0
19.08.2015 04:00;65.3;4.5;0.3;0.20;4.2;2409.1;0.1;0.1;4.4;16.0;5.5;0.0
19.08.2015 05:00;65.3;5.1;0.3;0.10;5.9;2135.6;0.1;0.1;5.1;15.0;0.4;0.0
19.08.2015 06:00;50.8;19.8;0.3;0.20;5.1;3899.7;0.1;0.3;21.2;14.8;0.0;3.7
19.08.2015 07:00;30.8;38.4;0.5;0.30;6.8;8593.5;0.1;0.6;46.5;15.3;0.0;52.3
19.08.2015 08:00;25.0;45.0;0.6;0.30;7.9;12401.4;0.1;1.0;59.7;16.0;0.0;124.0
19.08.2015 09:00;37.5;30.5;0.6;0.30;8.9;11143.5;0.1;0.7;38.6;16.7;0.0;200.0
19.08.2015 10:00;48.4;25.1;0.7;0.20;6.2;10659.6;0.1;0.5;33.0;18.0;0.0;408.8
19.08.2015 11:00;54.5;22.1;0.6;0.20;6.0;9166.5;0.1;0.6;29.9;18.8;0.0;357.3
19.08.2015 12:00;72.6;9.9;0.4;0.20;3.9;6155.1;0.1;0.2;12.0;19.8;0.0;574.7
19.08.2015 13:00;83.6;7.2;0.3;0.20;3.2;6171.5;0.1;0.2;8.6;20.9;0.0;594.2
19.08.2015 14:00;86.4;9.6;0.3;0.20;3.0;6371.7;0.1;0.2;11.1;21.7;0.0;430.2
19.08.2015 15:00;86.2;10.6;0.3;0.20;3.2;7115.6;0.1;0.2;11.7;22.3;0.0;406.2
19.08.2015 16:00;90.1;9.4;0.3;0.20;4.0;7015.1;0.1;0.3;10.7;22.5;0.0;416.0
19.08.2015 17:00;95.0;9.8;0.3;0.20;4.1;7084.7;0.1;0.3;10.9;22.9;0.0;479.0
19.08.2015 18:00;96.4;9.2;0.3;0.20;4.3;6791.0;0.1;0.3;9.8;22.6;0.0;277.7
19.08.2015 19:00;94.1;11.1;0.3;0.20;4.7;6837.1;0.1;0.3;11.4;22.0;0.0;100.8
19.08.2015 20:00;64.0;24.1;0.5;0.30;6.2;11519.3;0.1;0.6;25.2;21.0;0.0;4.5
19.08.2015 21:00;43.4;26.2;0.7;0.30;7.9;12483.9;0.1;0.6;27.3;19.8;0.0;0.0
19.08.2015 22:00;36.9;24.2;0.7;0.30;9.6;10810.8;0.1;0.5;24.8;18.6;0.0;0.0
19.08.2015 23:00;36.0;19.8;0.6;0.20;8.8;8670.5;0.1;0.3;20.5;18.1;0.0;0.0
20.08.2015 00:00;35.4;16.2;0.5;0.20;8.7;8896.6;0.1;0.3;16.6;17.3;0.0;0.0
20.08.2015 01:00;37.8;11.7;0.5;0.20;7.3;6028.6;0.1;0.2;11.7;17.0;0.0;0.0
20.08.2015 02:00;38.7;8.5;0.4;0.20;7.9;4011.1;0.1;0.2;8.5;15.9;0.0;0.0
20.08.2015 03:00;38.5;6.9;0.4;0.20;7.5;3357.1;0.1;0.1;7.0;15.3;0.0;0.0
20.08.2015 04:00;35.7;8.0;0.5;0.20;7.9;3742.8;0.1;0.1;8.1;15.2;0.0;0.0
20.08.2015 05:00;34.7;9.1;0.5;0.20;8.0;3655.2;0.1;0.1;9.2;14.5;0.0;0.0
20.08.2015 06:00;23.6;21.7;0.8;0.20;7.8;5684.9;0.1;0.3;24.5;14.4;0.0;4.8
20.08.2015 07:00;15.3;35.2;0.9;0.30;11.4;11892.3;0.1;0.7;51.6;14.9;0.0;53.0
20.08.2015 08:00;18.3;37.7;1.3;0.30;11.5;15069.9;0.2;1.0;67.2;16.3;0.0;274.0
20.08.2015 09:00;30.8;32.5;1.2;0.30;9.8;11562.3;0.1;0.7;54.1;18.0;0.0;472.0
20.08.2015 10:00;47.5;16.2;0.6;0.20;6.5;9218.7;0.1;0.4;22.6;19.7;0.0;629.2
20.08.2015 11:00;58.7;;;0.20;4.3;5044.9;0.1;0.2;;21.2;0.0;754.8
20.08.2015 12:00;;;;0.20;4.1;7198.0;0.1;0.2;;22.5;0.0;834.2
20.08.2015 13:00;81.8;12.3;0.4;0.20;5.0;9390.4;0.1;0.3;14.9;24.2;0.0;860.3
20.08.2015 14:00;95.0;10.3;0.4;0.20;4.1;11923.9;0.1;0.3;11.8;25.5;0.0;830.0
20.08.2015 15:00;101.7;9.1;0.5;0.20;4.0;10602.5;0.1;0.2;10.1;26.0;0.0;748.8
20.08.2015 16:00;103.9;10.2;0.5;0.20;3.8;10588.4;0.1;0.3;11.3;26.0;0.0;621.3
20.08.2015 17:00;102.7;11.8;0.4;0.20;3.5;10190.1;0.1;0.3;12.7;25.9;0.0;328.3
20.08.2015 18:00;94.1;23.4;0.8;0.30;3.5;11575.9;0.1;0.3;24.8;25.3;0.0;127.5
20.08.2015 19:00;73.0;27.4;0.6;0.30;6.0;13456.6;0.1;0.5;28.5;24.2;0.0;69.8
20.08.2015 20:00;57.3;24.4;0.8;0.30;6.9;14046.4;0.1;0.6;25.0;22.8;0.0;5.3
20.08.2015 21:00;57.7;19.1;0.7;0.30;7.4;11071.6;0.1;0.5;19.8;21.5;0.0;0.0
20.08.2015 22:00;47.0;23.2;0.8;0.30;7.5;9370.0;0.1;0.5;23.7;20.3;0.0;0.0
20.08.2015 23:00;44.7;18.4;0.8;0.20;7.1;7255.5;0.1;0.3;18.7;19.3;0.0;0.0
21.08.2015 00:00;47.7;15.0;0.6;0.20;6.4;7786.9;0.1;0.3;15.2;18.6;0.0;0.0
21.08.2015 01:00;49.2;10.9;0.7;0.20;6.7;5755.4;0.1;0.3;11.0;17.4;0.0;0.0
21.08.2015 02:00;56.8;6.9;0.6;0.20;6.2;3462.9;0.1;0.2;7.0;17.5;0.0;0.0
21.08.2015 03:00;54.8;8.9;0.6;0.20;5.6;4088.9;0.1;0.2;8.8;18.8;0.0;0.0
21.08.2015 04:00;54.2;7.6;0.6;0.20;6.8;3708.5;0.1;0.2;7.6;18.4;0.0;0.0
21.08.2015 05:00;50.5;9.8;0.8;0.20;6.3;3968.7;0.1;0.2;10.0;18.6;0.0;0.0
21.08.2015 06:00;38.0;23.3;0.7;0.20;7.4;5977.9;0.1;0.5;25.0;18.7;0.0;4.2
21.08.2015 07:00;22.5;41.2;1.0;0.30;11.7;10887.8;0.1;0.9;51.2;18.5;0.0;43.2
21.08.2015 08:00;24.1;43.5;1.0;0.30;17.2;14236.5;0.1;1.2;65.0;19.4;0.0;243.7
21.08.2015 09:00;61.7;21.5;0.9;0.20;12.0;7866.3;0.1;0.6;26.5;20.5;0.0;462.7
21.08.2015 10:00;83.0;11.3;0.8;0.20;8.9;6209.4;0.1;0.4;13.2;21.4;0.0;630.8
21.08.2015 11:00;94.5;8.5;0.6;0.20;8.2;5375.8;0.1;0.4;9.7;22.6;0.0;751.2
21.08.2015 12:00;100.5;8.5;0.5;0.20;8.3;5315.6;0.1;0.3;9.9;23.5;0.0;828.0
21.08.2015 13:00;101.3;7.6;0.5;0.20;7.2;4428.1;0.1;0.3;8.6;24.3;0.0;858.3
21.08.2015 14:00;108.4;6.7;0.5;0.20;6.5;4624.1;0.1;0.3;7.2;25.0;0.0;845.5
21.08.2015 15:00;112.0;9.1;0.4;0.20;8.3;5477.1;0.1;0.4;9.8;25.1;0.0;711.2
21.08.2015 16:00;117.2;14.0;0.5;0.20;7.4;7757.1;0.1;0.4;15.6;24.9;0.0;669.3
21.08.2015 17:00;124.2;13.7;0.6;0.20;7.5;8917.2;0.1;0.5;14.5;24.8;0.0;396.8
21.08.2015 18:00;119.1;16.9;0.6;0.20;8.3;8532.0;0.1;0.5;17.7;24.5;0.0;221.8
21.08.2015 19:00;114.3;19.7;0.7;0.20;8.0;8435.0;0.1;0.5;20.1;24.0;0.0;49.5
21.08.2015 20:00;104.7;22.0;0.7;0.20;8.5;10202.1;0.1;0.6;22.2;23.5;0.0;2.7
21.08.2015 21:00;95.8;19.9;0.7;0.20;11.4;9804.9;0.1;0.6;20.0;23.0;0.0;0.0
21.08.2015 22:00;78.1;18.6;0.7;0.20;11.0;9401.5;0.1;0.6;18.9;21.9;0.0;0.0
21.08.2015 23:00;76.0;19.0;0.6;0.20;11.7;8383.0;0.1;0.6;19.1;21.6;0.0;0.0
22.08.2015 00:00;91.1;14.8;0.7;0.20;18.2;6555.5;0.1;0.6;14.9;21.9;0.0;0.0
22.08.2015 01:00;74.5;11.5;0.5;0.20;13.4;6402.1;0.1;0.5;11.6;21.2;0.0;0.0
22.08.2015 02:00;77.8;8.1;0.4;0.20;12.9;4827.6;0.1;0.5;8.0;20.6;0.0;0.0
22.08.2015 03:00;71.9;7.8;0.5;0.20;13.2;4444.0;0.1;0.5;7.6;20.1;0.0;0.0
22.08.2015 04:00;71.3;8.6;0.7;0.20;17.6;4971.6;0.1;0.6;8.5;20.1;0.0;0.0
22.08.2015 05:00;54.8;9.0;0.5;0.20;15.3;5344.8;0.1;0.6;9.0;19.2;0.0;0.0
22.08.2015 06:00;48.2;9.9;0.5;0.20;15.0;4637.1;0.1;0.6;10.3;18.5;0.0;4.3
22.08.2015 07:00;47.7;12.7;0.6;0.20;16.3;5975.5;0.1;0.6;13.6;18.9;0.0;49.3
22.08.2015 08:00;56.7;15.9;0.8;0.20;17.6;5287.2;0.1;0.7;17.6;19.7;0.0;230.8
22.08.2015 09:00;73.7;12.6;1.0;0.20;20.0;4759.4;0.1;0.7;14.3;20.4;0.0;440.8
22.08.2015 10:00;85.6;10.4;0.9;0.20;20.1;4448.9;0.1;0.6;11.9;21.3;0.0;616.0
22.08.2015 11:00;99.7;7.2;0.8;0.20;17.8;3927.8;0.1;0.5;7.9;22.3;0.0;712.3
22.08.2015 12:00;102.5;7.0;0.6;0.20;15.6;3628.2;0.1;0.5;7.5;23.2;0.0;795.5
22.08.2015 13:00;108.8;6.1;0.5;0.20;14.5;3960.5;0.1;0.5;6.6;23.9;0.0;829.3
22.08.2015 14:00;113.0;6.1;0.4;0.20;14.8;3648.8;0.1;0.5;6.3;24.4;0.0;747.7
22.08.2015 15:00;115.3;5.6;0.4;0.20;13.8;3691.9;0.1;0.4;6.0;24.9;0.0;703.8
22.08.2015 16:00;118.8;7.5;0.4;0.20;12.6;4578.9;0.1;0.5;7.9;24.9;0.0;572.8
22.08.2015 17:00;126.1;10.4;0.4;0.20;12.2;5272.8;0.1;0.5;10.9;24.8;0.0;381.7
22.08.2015 18:00;125.7;14.9;0.5;0.20;14.2;7152.2;0.1;0.6;15.1;24.4;0.0;103.2
22.08.2015 19:00;121.2;17.8;0.6;0.20;15.2;8554.6;0.1;0.7;18.2;24.1;0.0;29.0
22.08.2015 20:00;115.2;17.9;0.7;0.20;15.9;9172.2;0.1;0.7;18.0;23.5;0.0;2.3
22.08.2015 21:00;93.8;14.4;0.5;0.20;15.9;7617.0;0.1;0.7;14.4;22.0;0.0;0.0
22.08.2015 22:00;94.5;12.4;0.5;0.20;16.5;6931.1;0.1;0.7;12.4;21.3;0.0;0.0
22.08.2015 23:00;85.6;16.1;0.7;0.20;16.8;6900.0;0.1;0.7;16.2;21.0;0.0;0.0
23.08.2015 00:00;79.5;14.5;0.6;0.20;15.7;7186.6;0.1;0.7;14.5;20.5;0.0;0.0
23.08.2015 01:00;77.4;10.9;0.5;0.20;16.3;5932.1;0.1;0.7;10.8;20.2;0.0;0.0
23.08.2015 02:00;75.2;10.2;0.6;0.20;15.4;5703.1;0.1;0.6;10.1;19.9;0.0;0.0
23.08.2015 03:00;77.7;7.4;0.5;0.20;15.7;4367.6;0.1;0.5;7.4;19.9;0.0;0.0
23.08.2015 04:00;73.0;8.6;0.5;0.20;15.8;4436.6;0.1;0.6;8.5;19.8;0.0;0.0
23.08.2015 05:00;70.5;8.6;0.5;0.20;15.8;5144.1;0.1;0.6;8.6;19.5;0.0;0.0
23.08.2015 06:00;86.0;9.0;0.6;0.20;17.4;4260.1;0.1;0.6;9.0;19.5;0.0;0.5
23.08.2015 07:00;86.3;8.6;0.5;0.20;16.3;3725.1;0.1;0.5;8.7;19.1;0.0;5.3
23.08.2015 08:00;76.0;8.5;0.4;0.20;15.1;3622.0;0.1;0.5;8.8;18.8;0.0;29.5
23.08.2015 09:00;79.6;9.0;0.4;0.20;14.6;3484.7;0.1;0.5;9.3;19.0;0.0;89.5
23.08.2015 10:00;74.5;15.8;0.6;0.20;15.9;5379.0;0.1;0.6;16.7;19.4;0.0;105.8
23.08.2015 11:00;87.1;11.7;0.5;0.20;15.9;4712.2;0.1;0.5;12.4;19.5;0.0;166.3
23.08.2015 12:00;82.3;14.6;0.6;0.20;15.2;5588.6;0.1;0.6;15.3;19.9;0.0;123.8
